doc_id_1,doc_id_2,shared_bands,jaccard,decision
76985,77159,2,0.6296,below_threshold
71554,71047,4,0.6757,below_threshold
86918,85331,1,0.3600,below_threshold
69259,92010,3,0.6757,below_threshold
93431,80345,5,0.6667,below_threshold
10964,93817,6,0.7447,below_threshold
88430,82618,4,0.7778,below_threshold
7805,7745,5,0.8305,duplicate
7805,7610,1,0.4730,below_threshold
7745,7610,2,0.4730,below_threshold
26970,95587,9,0.8824,duplicate
532,530,9,0.7778,below_threshold
91787,4507,3,0.7000,below_threshold
55536,55526,3,0.6444,below_threshold
24104,90213,8,0.6852,below_threshold
24104,23963,4,0.6981,below_threshold
43157,42793,2,0.5750,below_threshold
93231,37873,1,0.4054,below_threshold
93231,37422,5,0.6571,below_threshold
37873,37422,1,0.4444,below_threshold
75582,75838,2,0.5000,below_threshold
42338,42972,2,0.3200,below_threshold
20148,95834,1,0.6000,below_threshold
64508,64437,6,0.7021,below_threshold
64508,63998,1,0.1429,below_threshold
64437,63998,1,0.1525,below_threshold
39133,37351,2,0.5814,below_threshold
89556,48029,4,0.7143,below_threshold
90087,21691,6,0.6757,below_threshold
11663,11720,2,0.4444,below_threshold
68789,38130,3,0.6471,below_threshold
97273,82417,5,0.9333,duplicate
35475,36401,2,0.5116,below_threshold
35475,45963,2,0.4889,below_threshold
36401,45963,2,0.5238,below_threshold
93812,80164,4,0.7073,below_threshold
77791,77926,1,0.4615,below_threshold
77791,77730,3,0.5750,below_threshold
77926,77730,1,0.5676,below_threshold
43951,43911,2,0.6585,below_threshold
96877,52317,5,0.7143,below_threshold
6169,3300,1,0.4821,below_threshold
30325,93517,4,0.6667,below_threshold
93486,58012,5,0.7561,below_threshold
92638,41068,4,0.6571,below_threshold
93350,75320,4,0.8000,duplicate
68381,89836,7,0.8421,duplicate
96598,35457,6,0.7692,below_threshold
35128,91363,8,0.7037,below_threshold
96917,32200,6,0.6757,below_threshold
96917,32075,2,0.5250,below_threshold
32200,32075,5,0.7941,below_threshold
40232,38627,3,0.8214,duplicate
10768,95446,6,0.8378,duplicate
41129,41341,1,0.2885,below_threshold
91265,89001,3,0.5500,below_threshold
24451,89001,7,0.7714,below_threshold
47506,46630,4,0.6667,below_threshold
47506,46576,2,0.6190,below_threshold
47506,46602,2,0.6190,below_threshold
47506,47449,2,0.6190,below_threshold
46630,46910,3,0.6190,below_threshold
46576,46602,6,0.7895,below_threshold
46576,46910,2,0.6136,below_threshold
46576,47449,5,0.7436,below_threshold
46602,46910,5,0.6905,below_threshold
46910,47449,3,0.5778,below_threshold
49183,49288,4,0.7073,below_threshold
97572,20766,1,0.2745,below_threshold
39762,39801,3,0.5745,below_threshold
32440,90381,5,0.8000,duplicate
98574,33451,7,0.8529,duplicate
4202,93180,9,0.8049,duplicate
92290,38493,2,0.6774,below_threshold
73009,73008,4,0.5306,below_threshold
49871,50149,1,0.4524,below_threshold
89314,10066,4,0.6939,below_threshold
8300,7759,4,0.8387,duplicate
68424,70390,1,0.2593,below_threshold
35302,35241,2,0.5714,below_threshold
61786,61784,2,0.6032,below_threshold
91534,89139,2,0.5319,below_threshold
89139,89104,6,0.8462,duplicate
89139,69489,2,0.6000,below_threshold
72166,91761,6,0.7632,below_threshold
10214,89191,2,0.6111,below_threshold
99069,92208,2,0.6591,below_threshold
11422,92208,5,0.7250,below_threshold
87312,68634,2,0.3750,below_threshold
68634,68099,1,0.3333,below_threshold
45783,45806,5,0.6538,below_threshold
18075,18053,2,0.4444,below_threshold
18075,18080,3,0.5082,below_threshold
18053,18080,5,0.9000,duplicate
95609,88952,1,0.4884,below_threshold
95609,56615,3,0.6000,below_threshold
4414,91371,7,0.8235,duplicate
97458,51679,1,0.3091,below_threshold
91831,47446,4,0.7391,below_threshold
51072,92378,5,0.7297,below_threshold
19582,96045,7,0.8049,duplicate
6718,91224,4,0.6571,below_threshold
93760,35778,6,0.7692,below_threshold
27070,26306,2,0.4583,below_threshold
93818,67608,8,0.7333,below_threshold
91509,33573,2,0.5273,below_threshold
34274,33573,5,0.7143,below_threshold
32104,32116,7,0.8431,duplicate
32104,32209,5,0.7885,below_threshold
82074,88781,1,0.3968,below_threshold
82074,81143,1,0.3968,below_threshold
51420,88801,3,0.6078,below_threshold
96937,57758,5,0.7447,below_threshold
90825,26743,2,0.7576,below_threshold
11027,93191,7,0.7674,below_threshold
31819,88385,5,0.8113,duplicate
58314,92339,4,0.7143,below_threshold
92881,26739,8,0.7736,below_threshold
16696,16737,7,0.7826,below_threshold
45501,96203,1,0.6170,below_threshold
96203,45544,3,0.7333,below_threshold
71396,71311,1,0.4085,below_threshold
34493,96631,1,0.6800,below_threshold
45254,94144,4,0.6842,below_threshold
82586,89477,8,0.8095,duplicate
53297,53658,2,0.3396,below_threshold
96882,98786,3,0.7778,below_threshold
92960,84027,1,0.7692,below_threshold
18042,93771,5,0.7838,below_threshold
45904,49188,2,0.5882,below_threshold
45904,46129,1,0.3415,below_threshold
45904,46038,1,0.3902,below_threshold
49188,46129,2,0.3947,below_threshold
49188,46038,1,0.4103,below_threshold
46129,46038,1,0.3023,below_threshold
68942,95604,5,0.7917,below_threshold
3417,93450,6,0.7576,below_threshold
15179,95908,6,0.7826,below_threshold
95908,88641,2,0.7083,below_threshold
62601,62788,9,0.8519,duplicate
62601,62226,10,0.8519,duplicate
53594,49845,1,0.3830,below_threshold
53594,49551,2,0.4423,below_threshold
53594,94955,6,0.8333,duplicate
49845,49825,2,0.3333,below_threshold
49845,49551,2,0.3214,below_threshold
49845,94955,1,0.3000,below_threshold
49825,49551,5,0.6400,below_threshold
49825,94955,2,0.5532,below_threshold
49551,94955,1,0.3636,below_threshold
92781,48579,6,0.8125,duplicate
91892,50813,4,0.6364,below_threshold
94923,71651,3,0.5000,below_threshold
69291,71651,4,0.5789,below_threshold
71723,97039,3,0.7234,below_threshold
94457,31600,4,0.4884,below_threshold
14993,92853,5,0.7778,below_threshold
48535,48461,2,0.5000,below_threshold
48353,48461,1,0.4268,below_threshold
56663,92569,5,0.7692,below_threshold
17961,17743,2,0.7619,below_threshold
13163,12976,5,0.7544,below_threshold
39549,99554,10,0.9344,duplicate
92800,66994,7,0.7447,below_threshold
17737,17617,1,0.4571,below_threshold
19562,19772,2,0.6383,below_threshold
38834,38796,1,0.4727,below_threshold
38834,89088,1,0.3500,below_threshold
38834,39318,1,0.4746,below_threshold
38796,39318,2,0.6226,below_threshold
89088,39318,2,0.4576,below_threshold
66377,66353,1,0.3019,below_threshold
34762,38407,2,0.6364,below_threshold
34762,26095,1,0.6364,below_threshold
38407,34807,3,0.6364,below_threshold
38407,50476,1,0.6364,below_threshold
38407,26095,2,0.6364,below_threshold
38407,37006,1,0.6562,below_threshold
38407,31248,2,0.6176,below_threshold
38407,33389,1,0.6364,below_threshold
34807,26095,2,0.6364,below_threshold
26095,37006,2,0.6562,below_threshold
26095,31248,2,0.6176,below_threshold
26095,33389,2,0.6364,below_threshold
41530,41267,2,0.3115,below_threshold
41267,41562,1,0.3051,below_threshold
56011,55901,2,0.4754,below_threshold
818,733,1,0.3478,below_threshold
733,735,1,0.4318,below_threshold
70643,70619,7,0.6939,below_threshold
94447,62615,4,0.7447,below_threshold
95090,2238,6,0.7959,below_threshold
51460,50531,1,0.3617,below_threshold
58670,90103,7,0.8182,duplicate
95643,42099,7,0.8378,duplicate
13478,12639,3,0.6905,below_threshold
23031,23057,6,0.6667,below_threshold
64782,64024,7,0.7292,below_threshold
65106,64024,4,0.6471,below_threshold
94517,64024,4,0.6275,below_threshold
55554,92355,8,0.7143,below_threshold
88163,92355,4,0.6744,below_threshold
79896,95549,5,0.7333,below_threshold
92055,40485,3,0.5455,below_threshold
47974,98960,1,0.4429,below_threshold
47974,48073,1,0.4627,below_threshold
88802,93690,3,0.6316,below_threshold
43260,43249,4,0.7045,below_threshold
56921,56892,2,0.6296,below_threshold
71739,71806,5,0.8298,duplicate
98210,879,2,0.3115,below_threshold
16657,16329,1,0.5789,below_threshold
16657,15833,5,0.6757,below_threshold
16329,15833,1,0.6667,below_threshold
28295,28486,5,0.6829,below_threshold
95299,11875,5,0.8000,duplicate
76538,76535,1,0.4423,below_threshold
42227,42192,1,0.3611,below_threshold
71947,92033,3,0.7073,below_threshold
98284,6518,5,0.8261,duplicate
25694,93070,5,0.7674,below_threshold
83771,96294,1,0.6571,below_threshold
59809,59774,2,0.5185,below_threshold
59774,94007,3,0.4909,below_threshold
52147,51492,1,0.4889,below_threshold
93335,51492,1,0.4565,below_threshold
24182,24179,3,0.4048,below_threshold
7210,93043,5,0.6757,below_threshold
94544,50242,7,0.7778,below_threshold
29781,98939,1,0.5283,below_threshold
29781,29979,1,0.5833,below_threshold
82804,82810,5,0.7917,below_threshold
93701,95755,2,0.7209,below_threshold
93701,79649,6,0.8500,duplicate
82970,82859,2,0.6667,below_threshold
96417,42134,4,0.6667,below_threshold
51956,52098,1,0.3488,below_threshold
51956,94673,2,0.6571,below_threshold
52098,94673,1,0.3182,below_threshold
93380,59892,10,0.8095,duplicate
98814,43360,9,0.8780,duplicate
7954,7922,5,0.7973,below_threshold
14413,14675,1,0.4630,below_threshold
90847,8921,9,0.8095,duplicate
67915,67723,6,0.8636,duplicate
67915,99344,5,0.7917,below_threshold
34564,34478,1,0.4630,below_threshold
34080,34478,3,0.6087,below_threshold
24237,90999,3,0.6053,below_threshold
24237,24289,3,0.6486,below_threshold
24237,24218,5,0.7941,below_threshold
55470,55461,4,0.7400,below_threshold
87547,84776,1,0.4909,below_threshold
47704,95192,3,0.6893,below_threshold
95192,47684,8,0.8681,duplicate
6359,94556,6,0.7600,below_threshold
86917,98041,12,0.9048,duplicate
96092,73324,2,0.7073,below_threshold
67241,89532,2,0.7273,below_threshold
73662,93977,5,0.7674,below_threshold
99594,93698,4,0.6739,below_threshold
94410,93698,3,0.6444,below_threshold
4139,93698,4,0.7209,below_threshold
20722,95428,8,0.7736,below_threshold
99876,95697,1,0.4615,below_threshold
99099,55041,3,0.6667,below_threshold
55041,55049,4,0.7059,below_threshold
95874,67343,2,0.4545,below_threshold
66617,67343,2,0.4545,below_threshold
89576,7619,6,0.7455,below_threshold
40492,37307,7,0.8511,duplicate
73325,73355,3,0.6792,below_threshold
47048,47078,6,0.5957,below_threshold
31134,31089,1,0.4035,below_threshold
94711,59412,3,0.7333,below_threshold
21347,21325,3,0.7826,below_threshold
88187,18260,1,0.3093,below_threshold
26295,90850,4,0.6818,below_threshold
43471,48765,3,0.5769,below_threshold
18005,88636,2,0.4717,below_threshold
74131,73163,1,0.5294,below_threshold
96416,61216,3,0.6923,below_threshold
58829,59856,2,0.5660,below_threshold
59856,92263,2,0.4561,below_threshold
40998,96534,3,0.6923,below_threshold
32372,30080,6,0.8095,duplicate
37390,37512,4,0.6939,below_threshold
90077,66267,1,0.3810,below_threshold
97080,9064,1,0.3281,below_threshold
97080,9030,1,0.2899,below_threshold
97080,9028,1,0.2462,below_threshold
97080,99084,1,0.2388,below_threshold
9064,9030,3,0.5455,below_threshold
9064,9083,1,0.3281,below_threshold
9030,9083,1,0.2899,below_threshold
9030,9028,1,0.3243,below_threshold
9030,99084,1,0.3158,below_threshold
9083,9028,1,0.2462,below_threshold
9083,99084,1,0.2388,below_threshold
79970,79976,4,0.7727,below_threshold
79970,80110,3,0.5600,below_threshold
59230,57163,6,0.8000,duplicate
39503,39455,3,0.5135,below_threshold
74268,73452,1,0.6000,below_threshold
20717,92118,3,0.7727,below_threshold
85645,99609,6,0.8929,duplicate
99609,3446,9,0.9259,duplicate
76619,92517,3,0.7143,below_threshold
50791,92034,2,0.6923,below_threshold
96343,40345,8,0.8421,duplicate
91525,57554,2,0.6522,below_threshold
95601,83522,6,0.7500,below_threshold
41333,96975,2,0.6471,below_threshold
49934,88524,3,0.7021,below_threshold
93858,75685,6,0.7963,below_threshold
93858,75971,4,0.6964,below_threshold
75685,75971,7,0.8800,duplicate
83946,82267,2,0.6977,below_threshold
76976,94754,5,0.7576,below_threshold
77639,77593,10,0.8205,duplicate
77697,77593,4,0.7500,below_threshold
77593,77720,2,0.6122,below_threshold
77593,77620,7,0.8049,duplicate
93447,21620,6,0.6571,below_threshold
35074,34814,2,0.6429,below_threshold
53454,52334,7,0.7143,below_threshold
92425,13838,5,0.7826,below_threshold
38480,38389,4,0.7590,below_threshold
19223,19218,1,0.4444,below_threshold
92915,12713,3,0.7895,below_threshold
45658,46772,1,0.4423,below_threshold
85239,93022,4,0.7447,below_threshold
35764,94198,6,0.8000,duplicate
13924,91967,4,0.7838,below_threshold
239,89947,12,0.9429,duplicate
31549,31801,5,0.6792,below_threshold
94392,15350,3,0.6190,below_threshold
92961,70703,5,0.7576,below_threshold
2481,2636,8,0.8200,duplicate
93625,19144,8,0.7037,below_threshold
26148,26165,3,0.7826,below_threshold
36479,36570,1,0.4857,below_threshold
24849,24801,1,0.2603,below_threshold
66428,65895,7,0.8222,duplicate
41920,42110,6,0.7368,below_threshold
87105,50062,4,0.5581,below_threshold
65924,66024,8,0.8293,duplicate
63384,62978,3,0.6154,below_threshold
17786,18264,3,0.6140,below_threshold
17786,17900,4,0.7115,below_threshold
99704,33231,5,0.8611,duplicate
45652,45845,5,0.6744,below_threshold
93302,84270,9,0.8261,duplicate
707,705,1,0.5510,below_threshold
38628,38428,1,0.4167,below_threshold
14000,48513,3,0.5789,below_threshold
50666,51515,6,0.8367,duplicate
74747,90373,2,0.7949,below_threshold
91872,20441,8,0.7073,below_threshold
69415,69425,4,0.6486,below_threshold
49129,49281,1,0.4884,below_threshold
93249,77837,5,0.7000,below_threshold
4713,94730,6,0.7391,below_threshold
1437,92136,3,0.8182,duplicate
27769,91063,7,0.7895,below_threshold
41511,42178,2,0.5410,below_threshold
68179,67918,4,0.8485,duplicate
8137,98905,6,0.8269,duplicate
36431,99137,6,0.8571,duplicate
29561,3427,1,0.3774,below_threshold
76416,76204,7,0.8718,duplicate
77246,99693,11,0.9024,duplicate
99693,88206,7,0.7727,below_threshold
92069,5357,7,0.8000,duplicate
57198,57629,6,0.7222,below_threshold
51912,51847,1,0.6667,below_threshold
52766,51901,1,0.1447,below_threshold
19601,19713,2,0.5870,below_threshold
89816,80590,5,0.6757,below_threshold
4880,4692,5,0.7500,below_threshold
89921,95768,1,0.6279,below_threshold
89921,7474,3,0.7500,below_threshold
76504,76391,2,0.4603,below_threshold
29581,29643,8,0.8090,duplicate
32398,92874,5,0.7273,below_threshold
95731,56219,5,0.7692,below_threshold
88027,85385,3,0.7222,below_threshold
93832,95889,3,0.6000,below_threshold
93832,30224,4,0.6471,below_threshold
96562,34717,6,0.6842,below_threshold
57697,57963,2,0.3529,below_threshold
94892,27884,8,0.7447,below_threshold
27163,27138,4,0.7059,below_threshold
17144,17333,1,0.3922,below_threshold
17144,17213,1,0.3448,below_threshold
51740,51738,2,0.4085,below_threshold
91614,31501,3,0.6923,below_threshold
19976,19967,1,0.4043,below_threshold
46472,46504,5,0.8158,duplicate
91770,27074,8,0.7647,below_threshold
26660,26505,1,0.6471,below_threshold
80,204,3,0.4902,below_threshold
95932,49577,5,0.7500,below_threshold
58245,58241,3,0.4773,below_threshold
55471,55762,2,0.5135,below_threshold
37647,37295,1,0.6250,below_threshold
38637,38492,3,0.6122,below_threshold
16845,16769,2,0.4889,below_threshold
2509,2485,1,0.5000,below_threshold
52105,52169,1,0.4595,below_threshold
667,93290,5,0.7647,below_threshold
67029,70923,5,0.6757,below_threshold
88820,52157,4,0.7209,below_threshold
88714,24840,2,0.6596,below_threshold
93850,70009,3,0.6800,below_threshold
97001,47193,6,0.7273,below_threshold
94520,32386,6,0.7600,below_threshold
34235,95602,2,0.6842,below_threshold
32270,89683,3,0.6889,below_threshold
44216,44246,5,0.7500,below_threshold
68678,68701,1,0.6136,below_threshold
95536,38360,4,0.7949,below_threshold
92189,51328,2,0.6667,below_threshold
64375,64365,5,0.7750,below_threshold
39482,88371,1,0.2742,below_threshold
72373,72361,3,0.6744,below_threshold
28768,28421,1,0.5769,below_threshold
19133,19050,1,0.3214,below_threshold
35382,89087,5,0.7391,below_threshold
47339,47528,2,0.6863,below_threshold
74922,74822,4,0.5814,below_threshold
54900,91121,8,0.8462,duplicate
37221,37347,1,0.5349,below_threshold
25204,95214,5,0.6571,below_threshold
65053,91005,8,0.7714,below_threshold
91005,99929,5,0.7297,below_threshold
27755,27548,2,0.7273,below_threshold
10266,9475,2,0.5833,below_threshold
89377,9475,2,0.5510,below_threshold
61031,60833,1,0.4286,below_threshold
61031,61139,1,0.3284,below_threshold
60833,61139,1,0.3582,below_threshold
432,28741,4,0.6613,below_threshold
85875,61018,3,0.5918,below_threshold
9788,90601,1,0.4545,below_threshold
52649,88720,1,0.4833,below_threshold
52649,87694,2,0.6792,below_threshold
19829,19805,2,0.6250,below_threshold
62182,62215,2,0.4828,below_threshold
93734,2553,3,0.7000,below_threshold
77044,94966,6,0.7209,below_threshold
23726,23673,1,0.4912,below_threshold
23726,91209,1,0.4167,below_threshold
23673,91209,6,0.7447,below_threshold
9722,92058,6,0.7500,below_threshold
88909,25501,3,0.7647,below_threshold
88909,93188,2,0.6364,below_threshold
94175,43410,4,0.7551,below_threshold
93359,79299,3,0.7143,below_threshold
31846,27231,2,0.4444,below_threshold
31846,31828,2,0.4630,below_threshold
27231,85327,2,0.4528,below_threshold
27231,28040,1,0.4615,below_threshold
85327,31828,2,0.4444,below_threshold
28040,31828,1,0.4528,below_threshold
6544,95453,5,0.7966,below_threshold
33873,33579,3,0.6400,below_threshold
93966,70861,4,0.7143,below_threshold
41260,91593,2,0.5714,below_threshold
41309,91593,5,0.8182,duplicate
21802,91550,5,0.6296,below_threshold
36317,36693,1,0.4528,below_threshold
96260,80475,5,0.8462,duplicate
70126,70195,5,0.7347,below_threshold
