doc_id_1,doc_id_2,shared_bands
89738,46979,7
81895,81803,3
96447,55602,10
99792,9722,10
29507,95708,6
70822,97494,9
91984,80473,10
62049,97855,13
62049,92185,8
97855,92185,7
93105,85665,7
93444,45659,4
91906,55629,3
58489,58527,4
96467,80846,10
7669,95439,10
35847,99529,12
96574,60185,8
13938,13929,6
35439,99030,12
33345,33364,1
43403,99822,15
32646,32680,4
32646,32952,2
32680,32952,1
99951,83247,12
96123,58197,6
87187,96894,3
40111,40915,3
6726,93294,5
98928,2378,14
81108,97044,10
37968,38187,9
73916,99749,14
97838,32885,13
96331,3846,7
3617,95695,8
97964,66902,7
96650,39485,5
99332,73463,6
91245,74095,6
51852,51930,3
91728,64246,9
89081,65087,16
33280,94160,6
93007,6602,4
42694,99438,15
11207,11199,2
11207,92109,6
11199,92109,1
2046,1367,2
17089,90229,12
99536,5361,13
99536,92455,3
5361,92455,4
94807,47391,8
39382,90767,13
95129,39464,12
42447,42592,1
93074,23183,4
95147,46452,4
94414,50743,11
7424,97436,1
7424,96190,1
97436,96190,4
61861,99462,12
91685,24316,11
1161,2049,2
68174,66733,3
1786,1785,15
30052,90136,11
98871,82729,14
86000,96644,7
64576,65160,2
55830,52271,8
2744,92280,3
98707,24193,10
40207,40589,5
67677,74051,8
94814,76355,11
11965,12059,3
93848,1493,6
44868,86136,8
77698,75912,2
90479,34067,15
10548,96675,9
94162,46765,10
37983,37606,12
4970,4680,2
33089,88835,3
42042,93736,7
25912,25952,3
66416,93593,6
99434,55721,14
53869,43777,3
99870,9351,13
99425,58119,11
99425,95468,5
58119,95468,7
93651,19654,2
42741,99405,13
41498,88007,14
99216,67981,16
67624,67582,7
67624,67629,8
67624,67348,2
67624,88515,2
67582,67629,4
67582,67348,1
67582,88515,1
67629,67348,2
67629,88515,2
67348,88515,12
96004,29026,4
31585,31526,10
34392,34450,3
93232,38922,7
7584,7685,5
56334,87848,2
98836,6461,14
98836,6034,3
6461,6034,4
12969,99182,2
12969,12638,2
99182,12638,5
36186,89275,11
27858,96605,9
98576,76868,13
3414,89120,14
88798,90820,11
94371,81250,5
77877,91122,9
72854,99612,13
5013,94932,5
55261,55302,5
43293,92837,2
87372,1115,2
88304,80122,15
88999,39639,8
1843,89821,8
9012,95992,7
97666,63821,8
98798,20179,9
6700,6036,4
48535,48353,10
99068,13120,13
698,813,7
43716,94790,8
91537,34283,7
20144,19226,3
51618,90489,6
32147,97396,8
85675,19222,3
86324,98673,13
92747,88273,9
83502,88364,14
68230,68074,3
68230,68112,10
68074,68112,5
25686,25913,9
40274,98245,9
55564,96110,8
99467,41696,12
46261,46475,2
46261,46279,8
46261,46414,2
46475,46279,3
46475,46414,7
46279,46414,2
35834,98316,8
86762,98546,10
29777,95404,10
95534,88224,7
95534,1724,7
88224,1724,15
73434,73229,1
81161,99957,15
41530,41562,2
39598,99018,13
99141,24428,12
99238,35718,12
12644,91754,1
88874,40352,11
96762,82464,8
91993,26416,4
37984,37855,1
95667,15103,7
20633,20917,1
96557,2581,9
96557,2661,4
2581,2661,6
86394,99205,13
90640,14417,5
90640,99636,5
14417,99636,11
63104,63259,10
36910,96761,5
21137,99781,13
37342,88836,9
94051,6438,9
31107,31370,8
98086,54640,7
27149,27130,11
27149,27172,12
27130,27172,14
97651,45809,7
30817,30834,7
27953,27906,2
19498,94334,10
89389,22222,11
8918,88613,14
97799,51830,11
99420,14584,15
90424,75932,10
51459,92237,8
63944,97766,11
41903,99841,11
90133,56475,11
73005,72908,7
59973,59939,8
77138,92731,3
34839,92250,8
26374,92437,4
58220,58248,5
91135,62239,6
12435,13478,5
90308,53963,11
80596,95689,3
40152,40472,1
44074,96607,6
90638,89560,15
55892,95162,6
83260,83243,8
66074,66063,1
34413,34202,12
94060,7714,3
14200,91027,5
47852,47931,11
64782,65106,10
55554,88163,12
16520,98564,14
93999,15070,1
1914,99790,11
92972,76461,2
97295,21377,11
83935,95140,9
13973,88591,9
34968,88310,12
96870,64855,12
99753,63641,11
90536,41938,10
90536,96421,6
41938,96421,8
47792,47797,2
20225,95742,5
5656,98411,8
12234,99543,13
68310,94148,9
39197,95927,9
15078,88402,6
94019,32610,12
98474,79088,12
93128,62950,6
66514,95209,4
92539,41721,11
93854,58473,9
88904,66048,13
44487,94921,7
94071,42539,3
98756,32396,9
98756,32431,12
32396,32431,11
59227,59175,15
69057,90669,12
90752,4464,5
91645,55290,7
73796,73858,5
59564,91073,4
35964,35995,5
37271,36612,4
405,92158,4
40591,88995,9
89362,26175,13
89362,99202,10
26175,99202,12
15422,98863,15
19256,92019,2
74365,90824,7
99875,34055,14
54476,94974,5
84527,94142,11
97439,81823,11
25916,25945,10
25916,25221,12
25945,25221,7
1307,94667,10
53177,53225,5
4129,98892,12
90498,55097,4
38129,89410,13
26269,96630,10
63071,57812,5
63071,89085,6
57812,89085,3
47215,94651,9
84273,95986,8
58704,58662,3
84267,84337,7
99976,61539,15
67969,68106,1
95210,67572,8
99167,5181,14
1228,1219,8
37611,96597,4
8056,90962,14
61860,62395,2
38974,92946,4
50942,51107,8
91786,5135,6
21589,28171,6
13984,13998,4
88788,47668,13
96782,6465,4
99279,63660,10
96112,1888,10
64029,99572,5
62315,99125,13
62315,62177,5
99125,62177,4
33129,99735,14
25947,98552,15
98172,11316,11
81646,81653,6
67915,68404,5
28816,91349,6
42301,42063,4
61568,88630,5
94045,4777,8
87337,98269,8
16747,16695,4
40071,99533,14
11411,98841,12
54883,89142,6
54883,54816,12
89142,54816,6
1203,1216,10
89602,67001,13
99493,48785,11
18759,18740,11
88477,25917,5
71967,71711,4
25149,91643,5
24494,97704,9
47704,47684,5
88870,3275,16
90203,40588,14
57157,88331,13
8311,89155,7
10910,11210,2
6359,91017,5
98939,29979,11
99119,66578,12
89744,76156,8
59131,52811,6
55825,55681,4
69569,99272,9
57269,57504,15
67946,67974,5
23774,98272,10
53791,99544,15
67241,95678,6
91282,76348,7
91282,91445,3
76348,91445,4
92004,3574,1
92004,3759,2
3574,3759,5
90121,47916,7
65695,66865,9
63863,63623,9
18458,18653,7
43370,94709,7
99594,4139,16
95349,73406,7
53340,53293,5
9244,92560,7
99876,67965,10
29761,29883,5
84717,90310,2
84717,96486,3
90310,96486,1
99099,55049,13
93815,43981,3
81571,89940,2
84167,83912,1
22402,22510,1
11447,95078,10
38839,98558,10
95874,66617,9
28232,28278,6
90417,970,11
93525,25354,5
15978,89612,12
43608,43596,3
9934,94369,5
79527,95923,9
89542,39758,4
90392,62389,12
98950,17723,15
91515,71538,6
18432,96137,14
99775,80858,7
91875,78130,3
93108,29769,2
93108,91533,1
93108,29703,2
29769,91533,5
29769,29703,2
91533,29703,1
95969,30301,14
94590,4142,9
44981,99309,14
91172,49895,3
60270,94302,9
99588,2939,15
83493,94571,5
36410,91916,7
98183,15419,11
9850,85141,7
64969,65048,4
91079,47357,8
99103,59060,12
88400,40956,5
37238,37325,10
91087,60026,9
99579,6580,14
93610,78807,3
94143,3091,2
15870,89073,5
79079,79204,5
21921,93042,2
49710,98593,11
55804,91760,7
79829,96993,6
59794,94576,4
53767,54177,5
5130,5089,1
97202,82796,9
99777,21282,13
27588,29062,4
96418,43766,4
28813,94381,4
72901,71534,6
99770,76344,9
77203,88446,9
71553,92653,9
69274,98110,9
69274,93442,5
98110,93442,3
88730,51652,11
197,88997,7
24485,24479,3
91813,65846,10
94727,74261,11
74406,74686,8
34921,99558,13
23383,89311,5
24066,94281,10
88670,73622,9
88314,25931,8
49610,99127,12
76629,76519,13
39902,39885,5
3483,3510,2
91498,74337,9
48538,97304,12
6434,6446,1
94976,87132,6
43938,43230,2
92343,25173,3
19945,19940,5
98070,75598,9
93004,83690,5
35634,94085,15
1050,99763,15
89636,8217,11
59447,59476,9
95965,90233,6
98717,88595,8
98717,40011,15
88595,40011,8
69040,71668,4
92242,38230,10
81445,95621,8
72185,93056,7
25073,21364,6
25073,21816,9
25073,21564,5
21364,21816,8
21364,21564,4
21816,21564,5
87383,15826,15
35088,35109,11
45595,94159,9
28340,96660,6
97080,9083,8
89336,49311,16
52311,99511,13
96102,70647,5
14621,14490,5
32208,32290,1
32208,98672,1
32290,98672,14
91830,37332,7
88541,51758,11
75739,76391,1
26011,26265,9
87934,99299,9
68450,96518,13
57694,57166,2
71664,98131,15
35346,98575,11
53614,53885,8
53614,53726,8
53885,53726,12
92197,33674,6
18546,99129,11
85325,89454,12
37202,96288,9
77738,79002,3
77738,97768,9
79002,97768,3
99310,8017,10
94822,26963,9
93733,25725,4
91437,38101,4
47025,89061,2
4413,91655,4
91328,12284,3
29751,98747,14
49377,49454,2
45018,89254,6
50573,50709,3
82995,82823,1
90252,78089,3
6481,8850,14
48004,47930,6
88592,99496,13
6197,89992,3
31933,94097,10
47382,95890,5
7974,95814,10
43137,36772,6
43137,91211,3
36772,91211,5
5526,90772,11
60033,94803,10
40362,40326,13
52268,93033,5
36259,36148,7
74604,74607,8
85895,94064,2
25429,95947,7
78531,92740,4
95221,56529,11
94386,74854,5
344,95703,7
99335,37529,15
96787,39855,7
50006,98472,12
85988,9272,6
76155,89982,6
97754,1514,12
56133,55284,11
58478,94511,10
40614,97591,8
99834,28693,11
94357,61735,3
52266,52087,8
94455,31539,13
96075,49216,10
15272,15365,8
42710,90535,6
42710,42240,14
90535,42240,7
51139,98835,14
77639,77697,8
77639,96656,3
77639,77620,11
77697,96656,2
77697,77620,10
96656,77620,2
653,574,6
99604,4094,13
21061,90807,8
74610,88053,10
86679,30931,1
97288,83630,15
97288,93631,8
83630,93631,8
63811,98130,11
50014,89778,15
96488,78379,5
35074,35797,3
35074,98496,1
35797,98496,2
78137,99451,10
80058,80081,8
39935,92028,4
38218,37526,3
56124,96963,9
98880,73361,13
3531,3500,11
58689,99802,14
99289,81594,8
1015,954,13
53143,56617,13
21954,22225,15
29092,94023,6
94630,37825,13
13586,91839,9
38205,38313,6
75633,75390,4
96135,4659,4
90835,29343,5
68180,67807,2
93717,65761,8
34317,88287,14
91842,16415,5
23783,99835,11
76320,95824,10
95219,69961,10
98960,48073,12
99211,79315,9
11174,11368,3
11174,11346,11
11368,11346,4
71457,99787,16
10523,99223,4
97604,4771,8
89920,87105,7
89920,47185,2
87105,47185,5
53914,94112,10
31528,31801,12
975,98217,10
98909,81333,8
26807,26999,9
22749,92296,3
98609,15213,10
88584,57725,8
95466,35993,9
84848,84847,13
88382,44267,8
2550,2867,6
17885,96015,7
95916,63080,10
96232,63978,14
32991,99650,7
17,88377,5
9098,95902,10
66699,97764,2
93199,74896,6
98504,36096,14
41276,92629,4
26043,26008,5
19705,89414,13
65924,65894,4
71388,71384,6
39623,99927,11
92112,39782,5
27617,94865,6
45584,48480,6
99012,36001,11
61368,88303,6
41288,41370,7
99278,32536,14
79719,89113,5
31147,92918,3
30017,90026,5
11506,91300,5
68723,68698,9
69526,97384,10
1300,91040,4
20678,89949,7
10119,9955,6
99756,27208,7
36659,36648,12
31693,31694,2
13603,99848,15
71462,70932,10
13121,88643,5
93523,59417,8
35891,35913,11
59372,88266,11
98709,17174,12
93240,83098,6
95335,85411,7
95335,56123,6
85411,56123,11
5212,96428,6
77320,89340,12
92860,67041,6
96429,74305,4
11433,92615,10
92332,53169,7
97206,63768,11
23719,23700,1
3411,95314,9
5705,5623,3
53064,52819,1
53064,52859,1
52819,52859,2
42464,41264,3
42464,42650,4
42464,42468,3
41264,42650,6
41264,42468,4
42650,42468,6
48374,48247,12
95484,71546,5
59184,98664,12
94151,64582,10
8623,98934,11
88590,20689,10
51010,51080,6
75511,96513,4
74058,74343,4
74058,74064,1
74343,74064,3
13326,99508,13
79832,96433,4
71828,95351,3
2240,2477,7
66589,66450,13
54677,55048,1
86714,99766,15
9444,93305,1
57548,91502,9
79229,97056,10
2335,2333,2
21098,93082,4
84766,97703,13
62475,95696,6
98925,32622,13
77246,88206,11
96663,32502,12
90745,58260,15
11892,11861,7
6275,6364,1
3341,96944,3
45749,90453,14
45749,99143,10
90453,99143,8
9393,95012,12
99509,81875,11
69100,69093,1
92170,9798,3
8406,99461,8
80020,80107,5
99239,62771,11
98221,7608,10
78243,95013,10
73741,73083,2
73741,72695,3
73083,72695,9
89266,38920,11
13178,96815,9
90992,27708,12
63317,90477,14
99842,22300,11
39580,88544,8
88265,27918,10
90651,30269,12
34900,98523,13
90781,30214,13
35292,98568,12
89834,52673,10
19248,19200,5
41475,97997,15
99490,5459,12
10824,10624,14
95480,83450,8
95871,20232,4
79268,99697,15
64031,64220,7
82922,92255,3
63639,95833,7
92658,179,4
65971,88002,6
92292,66141,8
92292,65845,1
66141,65845,1
70389,98077,13
70389,99098,16
98077,99098,13
23126,23536,2
99033,44443,6
89305,79824,8
40047,94797,4
3837,98697,5
3837,3862,5
98697,3862,14
18983,89118,6
97716,24281,10
81105,81179,4
81105,91540,5
81179,91540,1
91036,57037,11
95513,12418,8
99027,57379,10
95979,49975,8
95979,50091,8
49975,50091,9
86617,50596,3
94102,1690,7
4343,4384,2
43212,99365,12
23744,93665,10
95638,50607,8
92595,97405,7
92595,71705,6
97405,71705,10
79071,77550,5
79071,99207,4
77550,99207,12
29148,29539,9
81990,93937,8
81990,94479,8
93937,94479,4
32707,32693,4
4661,85789,11
56139,95303,4
61596,61738,7
41973,91781,3
99323,67237,13
57167,98843,6
8229,95983,9
45943,45923,4
73528,99139,11
63455,61801,1
93895,6121,7
93895,92806,6
6121,92806,10
83190,83159,7
83190,83033,6
83159,83033,14
96193,38759,9
96892,13420,8
68812,95727,6
92465,84421,8
91481,46559,10
43017,98656,1
43017,42812,2
98656,42812,12
95007,44309,11
95772,89480,8
95772,26344,8
95772,89601,7
89480,26344,14
89480,89601,5
26344,89601,6
5583,5537,15
82358,94029,3
82358,81878,7
82358,84758,4
94029,81878,7
94029,84758,12
81878,84758,9
76566,76669,3
54664,91690,8
99300,9312,13
37032,36399,5
87261,3201,10
84693,99258,12
98674,15905,9
40927,41928,5
99567,80932,6
4810,89961,7
94954,4894,7
38330,38321,8
33935,90631,5
4973,4959,5
56820,56752,5
76595,98889,5
89676,70162,12
63854,98792,14
90665,32788,13
47595,47581,6
92686,39351,8
5216,93098,4
84533,99341,13
52843,89182,8
38626,89614,7
88458,45165,12
98053,57442,11
79760,94077,10
9154,9141,2
59000,92127,4
95819,50202,12
84579,99977,13
94309,39951,10
45536,95055,4
52964,98918,14
78755,96394,4
29887,29156,5
99097,86396,11
34022,34031,8
94206,70367,4
54081,89427,1
88493,8928,9
46696,46640,3
46696,46590,2
46640,46590,2
77151,77476,8
46258,89609,13
88238,35328,14
71656,96458,11
94020,49973,10
67313,93774,6
94678,34647,8
38439,98367,11
95705,45985,11
38958,99999,13
98500,46739,14
91805,93456,3
91805,10983,12
93456,10983,4
62132,64770,1
90580,5325,15
94121,62661,12
93532,21576,3
92001,69429,6
84571,83978,5
84571,84511,2
83978,84511,1
83210,83894,1
60583,63035,9
90539,39751,14
12379,12395,2
6746,6524,1
44806,89896,3
9002,95798,2
99726,6158,14
12159,98565,13
54456,94376,5
96639,56184,8
64799,64814,5
88141,30159,8
90657,78769,12
93213,49750,7
14201,14333,6
94610,46946,13
87771,4593,1
90387,38713,2
90387,38710,3
90387,93907,3
38713,38710,9
38713,93907,11
38710,93907,7
99958,75463,10
96756,36248,6
88388,60453,4
84327,84213,5
48194,98989,9
28178,90790,13
99334,9403,13
12746,12734,5
51021,94363,11
31788,92927,6
35007,99530,13
68480,98548,14
93888,39792,6
94893,44389,11
44429,99353,9
95187,4798,12
97608,46645,14
96324,1722,2
96324,1776,4
1722,1776,3
51585,51202,8
90742,73436,10
34235,34577,5
88762,632,8
99891,11303,11
95390,76941,7
32927,33347,6
35451,35433,6
36290,36156,13
39545,95217,4
90612,39529,12
77452,93747,6
15193,15633,11
88306,67837,6
2111,98957,15
35409,98539,7
62776,62929,1
91820,13465,5
96013,1877,8
99518,70484,13
56675,66028,7
91166,60332,5
5359,89469,2
90637,21720,10
13752,13429,7
83560,97729,10
98897,46501,13
93327,63037,6
62589,89702,16
99531,78285,15
73445,89274,4
15682,15455,5
99501,6026,10
34834,94298,6
86649,91511,4
43918,98349,11
45241,94810,7
99072,29336,9
89179,28056,13
89017,18456,12
95495,31172,5
90970,78127,9
94632,81082,4
91783,90082,2
88655,48825,13
88140,11581,10
32592,90935,13
95954,60498,5
98491,58932,9
79140,88094,12
80024,79934,5
99418,25341,12
26909,26268,10
62784,63498,6
2156,2225,11
99366,27807,5
97804,59998,12
84302,84296,5
98741,78540,11
99978,79772,11
22255,22323,2
81061,93642,5
88173,69037,10
47339,47335,4
57164,98602,15
96526,78708,11
28460,27735,1
91963,82412,8
92692,11132,5
81008,91772,1
99025,83691,7
8641,8777,13
66927,93830,5
19854,19036,13
43822,90251,9
43822,43894,2
43822,43955,1
43822,90285,1
90251,43894,2
90251,43955,1
90251,90285,1
43894,43955,1
43894,90285,5
43955,90285,1
55147,54696,7
75234,97752,11
95887,26350,7
39759,39808,5
54234,99709,5
98407,61651,10
25510,25240,11
93826,5171,10
93826,5553,2
5171,5553,2
61457,96909,4
22250,89002,8
18418,15906,15
18515,99295,15
25652,89094,3
47983,96088,11
49669,49243,2
93161,11182,4
96524,20761,3
99720,76919,11
71170,91385,5
90406,21909,14
17441,90184,10
93228,47757,3
63390,94232,7
10266,89377,15
986,88309,9
986,96551,13
88309,96551,8
89718,77108,11
90785,46418,9
82175,89660,10
93807,33504,3
54537,96547,5
21270,93246,3
52316,51367,7
82876,81911,10
27509,90942,6
96655,81479,10
36459,93458,6
65912,94167,6
20157,92492,4
50056,49821,7
8911,93288,7
92690,57302,2
89605,13707,11
48406,49731,6
7991,99539,10
70114,70291,6
70114,70109,5
70114,91331,6
70291,70109,4
70291,91331,4
70109,91331,3
50762,95865,6
4910,4833,4
93250,82263,3
35396,89563,3
17212,94971,11
20016,20431,3
43442,95423,8
41105,90162,8
2360,98093,13
16637,95438,8
63356,98484,13
39570,94551,8
86221,93483,2
86221,11331,3
86221,11730,1
93483,11331,9
93483,11730,1
11331,11730,1
89968,93955,8
92190,5323,5
7421,7501,8
2205,89402,12
52443,54095,8
98627,5761,15
34579,34524,8
92895,16561,4
37134,95618,5
83577,89548,7
32802,32787,2
63002,63497,3
94103,39303,2
13333,11717,12
91866,70067,4
51838,97493,6
6284,90971,10
34507,91368,9
85582,59937,4
99713,64128,12
41088,41156,8
98126,53451,14
31846,85327,16
31846,28040,10
85327,28040,10
28773,28699,8
28773,29257,1
28699,29257,1
50098,90828,14
46237,93469,7
67903,96115,5
99061,74118,15
31676,26454,6
31676,3789,6
26454,3789,13
91327,84003,4
47225,47285,2
22407,88751,13
25386,91099,3
58628,88296,13
94401,50162,13
34188,99645,13
99246,56037,12
41042,41352,5
34178,34220,8
65554,85012,9
65554,96885,8
85012,96885,4
21768,99400,16
71460,71507,15
67008,90530,8
2730,1366,7
2730,92196,3
1366,92196,2
50564,91702,3
77496,77391,7
97990,24037,10
1590,95459,4
93172,35408,4
16291,95237,3
16291,15833,5
16291,15799,6
95237,15833,7
95237,15799,2
15833,15799,3
3452,5634,10
97701,37035,7
27383,91548,6
89769,84443,12
8320,8341,11
43585,93761,3
66701,99890,15
91667,17335,8
11973,12032,12
11973,95437,5
12032,95437,3
92125,4004,9
84780,99359,8
86999,98851,12
51380,99809,12
30785,30778,1
99563,62875,14
46151,91304,10
91669,34979,5
99694,64950,15
76498,96400,8
48200,88488,12
89708,80772,12
98972,74092,13
95165,15722,4
53772,99435,13
54084,54131,3
